,bigram,PMI
1980,"('thus', 'repudiated')",8.094831740329548
1981,"('too', 'small')",8.094831740329548
1982,"('which', 'forbids')",8.094831740329548
1983,"('which', 'harmonize')",8.094831740329548
1984,"('which', 'permits')",8.094831740329548
1985,"('which', 'required')",8.094831740329548
1986,"('dividing', 'line')",8.094831740329546
1987,"('African', 'slave')",8.094831740329544
1988,"('My', 'first')",8.08456340487572
1989,"('first', 'Ordinance')",8.08456340487572
1990,"('first', 'breath')",8.08456340487572
1991,"('first', 'instance')",8.08456340487572
1992,"('KEEP', 'men')",8.054189755832201
1993,"('Mexico', 'coming')",8.054189755832201
1994,"('Some', 'men')",8.054189755832201
1995,"('constitution', 'requires')",8.054189755832201
1996,"('friends', 'however')",8.054189755832201
1997,"('half', 'just')",8.054189755832201
1998,"('have', 'deserted')",8.054189755832201
1999,"('have', 'exercised')",8.054189755832201
2000,"('have', 'invented')",8.054189755832201
2001,"('have', 'quoted')",8.054189755832201
2002,"('have', 'reduced')",8.054189755832201
2003,"('have', 'refused')",8.054189755832201
2004,"('have', 'strangled')",8.054189755832201
2005,"('have', 'throttled')",8.054189755832201
2006,"('patriotic', 'men')",8.054189755832201
2007,"('probably', 'have')",8.054189755832201
2008,"('quite', 'through')",8.054189755832201
2009,"('six', 'years')",8.054189755832201
2010,"('those', 'resolutions')",8.054189755832201
2011,"('very', 'firm')",8.054189755832201
2012,"('yet', 'again')",8.054189755832201
2013,"('To', 'my')",8.0541897558322
2014,"('been', 'formed')",8.044205667259579
2015,"('bring', 'about')",8.044205667259579
2016,"('``', 'perfectly')",8.039239414366229
2017,"('Free', 'them')",8.034290198394496
2018,"('buys', 'them')",8.034290198394496
2019,"('causing', 'them')",8.034290198394496
2020,"('defend', 'them')",8.034290198394496
2021,"('drove', 'them')",8.034290198394496
2022,"('entrapping', 'them')",8.034290198394496
2023,"('inducing', 'them')",8.034290198394496
2024,"('liberate', 'them')",8.034290198394496
2025,"('liberates', 'them')",8.034290198394496
2026,"('permits', 'them')",8.034290198394496
2027,"('repeal', 'omitted')",8.034290198394496
2028,"('sustain', 'them')",8.034290198394496
2029,"('them', 'cheapest')",8.034290198394496
2030,"('bill', 'expelled')",8.014661391645564
2031,"('country', 'acquired')",8.014661391645564
2032,"('furnishes', 'no')",8.014661391645564
2033,"('hath', 'no')",8.014661391645564
2034,"('no', 'dishonest')",8.014661391645564
2035,"('no', 'prejudice')",8.014661391645564
2036,"('no', 'relish')",8.014661391645564
2037,"('no', 'ruthless')",8.014661391645564
2038,"('no', 'sophistry')",8.014661391645564
2039,"('no', 'statesman')",8.014661391645564
2040,"('no', 'wheedling')",8.014661391645564
2041,"('-was', 'no')",8.014661391645562
2042,"('Missouri', 'Compromise')",7.995296066778634
2043,"('My', 'own')",7.995296066778632
2044,"('Necessity', ""''"")",7.995296066778632
2045,"('The', 'authors')",7.995296066778632
2046,"('The', 'foregoing')",7.995296066778632
2047,"('The', 'master')",7.995296066778632
2048,"('The', 'migration')",7.995296066778632
2049,"('The', 'oldest')",7.995296066778632
2050,"('The', 'structure')",7.995296066778632
2051,"('also', 'governs')",7.995296066778632
2052,"('fugitive', 'slave')",7.995296066778632
2053,"('never', 'seen')",7.995296066778632
2054,"('new', 'acquisition')",7.995296066778632
2055,"('new', 'acquisitions')",7.995296066778632
2056,"('organization', 'without')",7.995296066778632
2057,"('own', 'feelings')",7.995296066778632
2058,"('own', 'mind')",7.995296066778632
2059,"('own', 'received')",7.995296066778632
2060,"('own', 'share')",7.995296066778632
2061,"('universal', 'provision')",7.995296066778632
2062,"('without', 'final')",7.995296066778632
2063,"('1818', 'or')",7.976187243830928
2064,"('Another', 'fact')",7.976187243830928
2065,"('an', 'absolute')",7.976187243830928
2066,"('an', 'angry')",7.976187243830928
2067,"('an', 'eternal')",7.976187243830928
2068,"('an', 'honest')",7.976187243830928
2069,"('an', 'inch')",7.976187243830928
2070,"('an', 'independent')",7.976187243830928
2071,"('an', 'uninhabited')",7.976187243830928
2072,"('an', 'unorganized')",7.976187243830928
2073,"('buffaloes', 'or')",7.976187243830928
2074,"('fact', 'mentioned')",7.976187243830928
2075,"('governed', 'an')",7.976187243830928
2076,"('migration', 'or')",7.976187243830928
2077,"('or', ""'19"")",7.976187243830928
2078,"('or', 'HOW')",7.976187243830928
2079,"('or', 'alter')",7.976187243830928
2080,"('or', 'borrowing')",7.976187243830928
2081,"('or', 'cared')",7.976187243830928
2082,"('or', 'dependence')",7.976187243830928
2083,"('or', 'dogmas')",7.976187243830928
2084,"('or', 'driven')",7.976187243830928
2085,"('or', 'ill-founded')",7.976187243830928
2086,"('or', 'importation')",7.976187243830928
2087,"('or', 'modification')",7.976187243830928
2088,"('or', 'stock')",7.976187243830928
2089,"('our', 'ordinary')",7.976187243830928
2090,"('our', 'republican')",7.976187243830928
2091,"('our', 'revolutionary')",7.976187243830928
2092,"('position', 'our')",7.976187243830928
2093,"('seems', 'our')",7.976187243830928
2094,"('steadily', 'against')",7.976187243830928
2095,"('suppress', 'our')",7.976187243830928
2096,"('wen', 'or')",7.976187243830928
2097,"('law', 'gives')",7.9761872438309265
2098,"('our', 'distinguished')",7.9761872438309265
2099,"('could', 'fairly')",7.971449324824263
2100,"('slave', 'trade')",7.969300858245688
2101,"('perfectly', 'free')",7.966726914581862
2102,"('latter', 'act')",7.957328216579613
2103,"('now', 'alive')",7.957328216579613
2104,"('now', 'combating')",7.957328216579613
2105,"('now', 'complain')",7.957328216579613
2106,"('now', 'emigration')",7.957328216579613
2107,"('now', 'send')",7.957328216579613
2108,"('best', 'part')",7.951096262868095
2109,"('This', 'appears')",7.938712538412265
2110,"('This', 'result')",7.938712538412265
2111,"('aware', 'Judge')",7.938712538412265
2112,"('bent', 'on')",7.938712538412265
2113,"('equally', 'well')",7.938712538412265
2114,"('meaning', 'on')",7.938712538412265
2115,"('money', 'on')",7.938712538412265
2116,"('more', 'direct')",7.938712538412265
2117,"('more', 'particularly')",7.938712538412265
2118,"('move', 'on')",7.938712538412265
2119,"('on', 'earth')",7.938712538412265
2120,"('on', 'either')",7.938712538412265
2121,"('prevailed', 'on')",7.938712538412265
2122,"('proviso', 'were')",7.938712538412265
2123,"('rest', 'on')",7.938712538412265
2124,"('settlements', 'were')",7.938712538412265
2125,"('two', 'millions')",7.938712538412265
2126,"('went', 'on')",7.938712538412265
2127,"('were', 'bent')",7.938712538412265
2128,"('were', 'freely')",7.938712538412265
2129,"('were', 'greatly')",7.938712538412265
2130,"('year', 'before')",7.938712538412265
2131,"('-being', 'more')",7.938712538412263
2132,"('-they', 'were')",7.938712538412263
2133,"('who', 'desired')",7.9203340090974095
2134,"('who', 'fought')",7.920334009097409
2135,"('great', 'mistake')",7.911231801990157
2136,"('great', 'political')",7.911231801990157
2137,"('Again', 'came')",7.902186662387152
2138,"('We', 'ought')",7.902186662387152
2139,"('best', 'answer')",7.902186662387152
2140,"('brought', 'back')",7.902186662387152
2141,"('entrust', 'him')",7.902186662387152
2142,"('farther', 'South')",7.902186662387152
2143,"('judge', 'whether')",7.902186662387152
2144,"('old', 'purchase')",7.902186662387152
2145,"('old', 'western')",7.902186662387152
2146,"('oppose', 'him')",7.902186662387152
2147,"('quite', 'true')",7.902186662387152
2148,"('remember', 'him')",7.902186662387152
2149,"('telling', 'him')",7.902186662387152
2150,"('thus', 'become')",7.902186662387152
2151,"('whole', 'nation')",7.890214020721073
2152,"('additional', 'territory')",7.884264754389889
2153,"('combating', 'what')",7.884264754389889
2154,"('doing', 'what')",7.884264754389889
2155,"('here', 'since')",7.884264754389889
2156,"('may', 'wash')",7.884264754389889
2157,"('territory', 'originated')",7.884264754389889
2158,"('what', 'consistency')",7.884264754389889
2159,"('what', 'follows')",7.884264754389889
2160,"('word', 'compromise')",7.884264754389889
2161,"('adopt', 'his')",7.86656275265643
2162,"('forget', 'right')",7.86656275265643
2163,"('his', 'aid')",7.86656275265643
2164,"('his', 'choice')",7.86656275265643
2165,"('his', 'claiming')",7.86656275265643
2166,"('his', 'heart')",7.86656275265643
2167,"('his', 'love')",7.86656275265643
2168,"('his', 'property')",7.86656275265643
2169,"('renewed', 'his')",7.86656275265643
2170,"('takes', 'his')",7.86656275265643
2171,"('you', 'paid')",7.8577925430286975
2172,"('Through', 'all')",7.84907532592759
2173,"('Under', 'all')",7.84907532592759
2174,"('While', 'all')",7.84907532592759
2175,"('all', 'Michigan')",7.84907532592759
2176,"('all', 'creation')",7.84907532592759
2177,"('all', 'earthly')",7.84907532592759
2178,"('all', 'landed')",7.84907532592759
2179,"('all', 'perish')",7.84907532592759
2180,"('all', 'satisfied')",7.84907532592759
2181,"('allayed', 'all')",7.84907532592759
2182,"('assumed', 'all')",7.84907532592759
2183,"('beat', 'all')",7.84907532592759
2184,"('quibbling', 'all')",7.84907532592759
2185,"('working', 'all')",7.84907532592759
2186,"('all', 'rightful')",7.849075325927588
2187,"('without', 'controversy')",7.843292973333581
2188,"('-that', 'spirit')",7.831797334495754
2189,"('constitution', 'prohibiting')",7.831797334495754
2190,"('every', 'sense')",7.831797334495754
2191,"('going', 'still')",7.831797334495754
2192,"('long', 'ago')",7.831797334495754
2193,"('long', 'course')",7.831797334495754
2194,"('nor', 'make')",7.831797334495754
2195,"('rights', '!')",7.831797334495754
2196,"('states', 'where')",7.831797334495754
2197,"('still', 'lies')",7.831797334495754
2198,"('such', 'mistake')",7.831797334495754
2199,"('hold', 'slaves')",7.831797334495752
2200,"('-and', 'wrong')",7.831797334495751
2201,"('from', 'Africa')",7.83179733449575
2202,"('Now', 'congress')",7.814723821136811
2203,"('That', 'future')",7.814723821136811
2204,"('her', 'western')",7.814723821136811
2205,"('Little', 'by')",7.806262242388616
2206,"('Missourians', 'are')",7.806262242388616
2207,"('Others', 'are')",7.806262242388616
2208,"('Virginian', 'by')",7.806262242388616
2209,"('aggravated', 'by')",7.806262242388616
2210,"('are', '867,276')",7.806262242388616
2211,"('are', 'awake')",7.806262242388616
2212,"('are', 'co-operating')",7.806262242388616
2213,"('are', 'derived')",7.806262242388616
2214,"('are', 'endowed')",7.806262242388616
2215,"('are', 'gone')",7.806262242388616
2216,"('are', 'instituted')",7.806262242388616
2217,"('are', 'obliged')",7.806262242388616
2218,"('are', 'opposed')",7.806262242388616
2219,"('are', 'sending')",7.806262242388616
2220,"('are', 'wholly')",7.806262242388616
2221,"('bull', 'by')",7.806262242388616
2222,"('by', 'assuming')",7.806262242388616
2223,"('by', 'birth')",7.806262242388616
2224,"('by', 'causing')",7.806262242388616
2225,"('by', 'heavy')",7.806262242388616
2226,"('by', 'noticing')",7.806262242388616
2227,"('by', 'stating')",7.806262242388616
2228,"('by', 'supposing')",7.806262242388616
2229,"('by', 'surprise')",7.806262242388616
2230,"('by', 'turning')",7.806262242388616
2231,"('changed', 'by')",7.806262242388616
2232,"('commenced', 'by')",7.806262242388616
2233,"('disapproved', 'are')",7.806262242388616
2234,"('displaced', 'by')",7.806262242388616
2235,"('endowed', 'by')",7.806262242388616
2236,"('entrapped', 'by')",7.806262242388616
2237,"('expected', 'by')",7.806262242388616
2238,"('partners', 'are')",7.806262242388616
2239,"('shown', 'by')",7.806262242388616
2240,"('six-shooters', 'are')",7.806262242388616
2241,"('some', 'distant')",7.806262242388616
2242,"('some', 'hope')",7.806262242388616
2243,"('some', 'natural')",7.806262242388616
2244,"('some', 'truth')",7.806262242388616
2245,"('superceded', 'by')",7.806262242388616
2246,"('violated', 'by')",7.806262242388616
2247,"('French', 'at')",7.797850002572416
2248,"('It', 'adjoins')",7.797850002572416
2249,"('It', 'seems')",7.797850002572416
2250,"('abolitionists', 'shall')",7.797850002572416
2251,"('admission', 'into')",7.797850002572416
2252,"('at', 'once')",7.797850002572416
2253,"('at', 'vast')",7.797850002572416
2254,"('begin', 'at')",7.797850002572416
2255,"('into', 'collision')",7.797850002572416
2256,"('lies', 'at')",7.797850002572416
2257,"('lies', 'north')",7.797850002572416
2258,"('running', 'at')",7.797850002572416
2259,"('shall', 'clearly')",7.797850002572416
2260,"('than', 'Andre')",7.797850002572416
2261,"('than', 'National')",7.797850002572416
2262,"('than', 'fifty')",7.797850002572416
2263,"('thirty-one', 'States')",7.797850002572416
2264,"('thirty-second', 'shall')",7.797850002572416
2265,"('-we', 'shall')",7.797850002572414
2266,"('so', 'far')",7.786709444967213
2267,"('adjust', 'one')",7.781171261425785
2268,"('been', 'coming')",7.781171261425785
2269,"('been', 'hung')",7.781171261425785
2270,"('been', 'maintained')",7.781171261425785
2271,"('been', 'thrust')",7.781171261425785
2272,"('northern', 'part')",7.781171261425785
2273,"('one', 'rebuked')",7.781171261425785
2274,"('only', 'surrender')",7.781171261425785
2275,"('requires', 'us')",7.781171261425785
2276,"('substantial', 'one')",7.781171261425785
2277,"('then', 'called')",7.7729036454421845
2278,"('Creator', 'with')",7.764683138637217
2279,"('In', 'Dec.')",7.764683138637217
2280,"('In', 'due')",7.764683138637217
2281,"('In', 'excluding')",7.764683138637217
2282,"('In', 'order')",7.764683138637217
2283,"('In', 'regard')",7.764683138637217
2284,"('In', 'spite')",7.764683138637217
2285,"('PART', 'with')",7.764683138637217
2286,"('accords', 'with')",7.764683138637217
2287,"('agree', 'with')",7.764683138637217
2288,"('co-operating', 'with')",7.764683138637217
2289,"('consistent', 'with')",7.764683138637217
2290,"('covered', 'with')",7.764683138637217
2291,"('deal', 'with')",7.764683138637217
2292,"('detection', 'with')",7.764683138637217
2293,"('ending', 'with')",7.764683138637217
2294,"('ever', 'going')",7.764683138637217
2295,"('ever', 'really')",7.764683138637217
2296,"('farm', 'with')",7.764683138637217
2297,"('flushed', 'with')",7.764683138637217
2298,"('harmonize', 'with')",7.764683138637217
2299,"('its', 'avowed')",7.764683138637217
2300,"('its', 'claims')",7.764683138637217
2301,"('its', 'establishment')",7.764683138637217
2302,"('man', 'takes')",7.764683138637217
2303,"('parted', 'with')",7.764683138637217
2304,"('play', 'with')",7.764683138637217
2305,"('please', 'with')",7.764683138637217
2306,"('same', 'members')",7.764683138637217
2307,"('satisfied', 'with')",7.764683138637217
2308,"('simultaneously', 'with')",7.764683138637217
2309,"('trifled', 'with')",7.764683138637217
2310,"('white', 'owners')",7.764683138637217
2311,"('with', 'Charles')",7.764683138637217
2312,"('with', 'Richard')",7.764683138637217
2313,"('with', 'anybody')",7.764683138637217
2314,"('with', 'bitter')",7.764683138637217
2315,"('with', 'compensation')",7.764683138637217
2316,"('with', 'concessions')",7.764683138637217
2317,"('with', 'horned')",7.764683138637217
2318,"('with', 'plausibility')",7.764683138637217
2319,"('with', 'triumph')",7.764683138637217
2320,"('with', 'unprecedented')",7.764683138637217
2321,"('pleases', 'with')",7.764683138637215
2322,"('-in', 'its')",7.764683138637214
2323,"('NOT', 'go')",7.756509207191517
2324,"('those', 'who')",7.750409007655097
2325,"(""'s"", 'making')",7.732261660944838
2326,"('Carolina', 'thus')",7.732261660944838
2327,"('Compromise', 'directly')",7.732261660944838
2328,"('Do', 'we')",7.732261660944838
2329,"('Thus', 'through')",7.732261660944838
2330,"('gave', 'up')",7.732261660944838
2331,"('if', 'alive')",7.732261660944838
2332,"('originated', 'when')",7.732261660944838
2333,"('peace', 'measures')",7.732261660944838
2334,"('we', 'fail')",7.732261660944838
2335,"('we', 'hear')",7.732261660944838
2336,"('we', 'obtained')",7.732261660944838
2337,"('we', 'omit')",7.732261660944838
2338,"('we', 'parted')",7.732261660944838
2339,"('we', 'reeled')",7.732261660944838
2340,"('we', 'rose')",7.732261660944838
2341,"('years', 'afterwards')",7.732261660944838
2342,"('-and', 'also')",7.732261660944837
2343,"('When', 'southern')",7.716320117075817
2344,"('few', 'negroes')",7.716320117075817
2345,"('take', 'ground')",7.716320117075817
2346,"('buy', 'them')",7.712362103507134
2347,"('could', 'acquire')",7.708414918990471
2348,"('could', 'read')",7.708414918990471
2349,"('could', 'scarcely')",7.708414918990471
2350,"('could', 'thrust')",7.708414918990471
2351,"('fight', 'could')",7.708414918990471
2352,"('opponents', 'could')",7.708414918990471
2353,"('being', 'equal')",7.7005528012174995
2354,"('would', 'permit')",7.7005528012174995
2355,"('meant', 'nothing')",7.6849559461664825
2356,"('-and', 'each')",7.68495594616648
2357,"(':', ""''"")",7.67336797189127
2358,"('first', 'acquired')",7.669525905596876
2359,"('first', 'day')",7.669525905596876
2360,"('And', 'yet')",7.66187233305344
2361,"('still', 'further')",7.66187233305344
2362,"('these', 'questions')",7.66187233305344
2363,"('west', 'territory')",7.66187233305344
2364,"('less', 'than')",7.660346478822479
2365,"('fact', 'exists')",7.654259148943565
2366,"('law', 'contained')",7.654259148943565
2367,"('mere', 'fact')",7.654259148943565
2368,"('our', 'fathers')",7.654259148943565
2369,"('prohibition', 'against')",7.654259148943565
2370,"('moral', 'right')",7.64417033131998
2371,"('Mexico', 'needed')",7.639152256553357
2372,"('To', 'deny')",7.639152256553357
2373,"('existing', 'institution')",7.639152256553357
2374,"('institution', 'existing')",7.639152256553357
2375,"('very', 'peculiar')",7.639152256553357
2376,"('very', 'purpose')",7.639152256553357
2377,"('very', 'strong')",7.639152256553357
2378,"('``', 'Necessity')",7.624201915087385
2379,"('``', 'sufficient')",7.624201915087385
2380,"('saying', '``')",7.624201915087385
2381,"('because', 'she')",7.609404913159306
2382,"('moral', 'wrong')",7.609404913159306
2383,"('-that', 'liberty')",7.609404913159304
2384,"('why', 'did')",7.609404913159304
2385,"('came', 'into')",7.6052049246300175
2386,"('?', 'Climate')",7.594758137194903
2387,"('?', 'Could')",7.594758137194903
2388,"('?', 'Do')",7.594758137194903
2389,"('?', 'Each')",7.594758137194903
2390,"('?', 'Free')",7.594758137194903
2391,"('?', 'Give')",7.594758137194903
2392,"('?', 'Leave')",7.594758137194903
2393,"('?', 'Those')",7.594758137194903
2394,"('COUNTRIES', '?')",7.594758137194903
2395,"('Senate', 'voting')",7.594758137194903
2396,"('based', '?')",7.594758137194903
2397,"('bloodshed', '?')",7.594758137194903
2398,"('fight', 'should')",7.594758137194903
2399,"('how', 'much')",7.594758137194903
2400,"('keepers', '?')",7.594758137194903
2401,"('much', 'further')",7.594758137194903
2402,"('obeyed', '?')",7.594758137194903
2403,"('recommended', '?')",7.594758137194903
2404,"('should', 'scarcely')",7.594758137194903
2405,"('silly', '?')",7.594758137194903
2406,"('underlings', '?')",7.594758137194903
2407,"('whole', 'number')",7.594758137194903
2408,"('wish', 'further')",7.594758137194903
2409,"('command', 'has')",7.580258567499788
2410,"('decide', 'whether')",7.580258567499788
2411,"('has', 'arisen')",7.580258567499788
2412,"('has', 'twice')",7.580258567499788
2413,"('own', 'intention')",7.580258567499788
2414,"('prohibited', 'within')",7.580258567499788
2415,"('south', 'ought')",7.580258567499788
2416,"('themselves', 'answer')",7.580258567499788
2417,"('without', 'owners')",7.580258567499788
2418,"('Americans', 'south')",7.580258567499787
2419,"('these', 'territories')",7.5687629286619575
2420,"('do', 'yourselves')",7.565903274522718
2421,"('-we', 'do')",7.565903274522716
2422,"('what', 'Jefferson')",7.562336659502527
2423,"('an', 'endorsement')",7.561149744552084
2424,"('southern', 'part')",7.558778840089337
2425,"('more', 'than')",7.556841903068621
2426,"('aggregate', 'free')",7.551689415303018
2427,"('both', 'political')",7.551689415303018
2428,"('free', 'blacks')",7.551689415303018
2429,"('free', 'institutions')",7.551689415303018
2430,"('his', 'freedom')",7.544634657769068
2431,"('his', 'reply')",7.544634657769068
2432,"('white', 'people')",7.532022381846941
2433,"('Senators', 'thought')",7.523675039133421
2434,"('far', 'best')",7.523675039133421
2435,"('having', 'two')",7.523675039133421
2436,"('two', 'Senators')",7.523675039133421
2437,"('did', 'NOT')",7.50986923960839
2438,"('did', 'tell')",7.50986923960839
2439,"('did', 'yield')",7.50986923960839
2440,"('make', 'mere')",7.50986923960839
2441,"('these', 'measures')",7.509869239608388
2442,"('who', 'declared')",7.505296509818567
2443,"('Let', 'us')",7.491664644230799
2444,"('north', 'western')",7.475921907685054
2445,"('-the', 'very')",7.4692272551110435
2446,"('North', 'Carolina')",7.4692272551110435
2447,"('Slavery', 'may')",7.4692272551110435
2448,"('They', 'found')",7.4692272551110435
2449,"('entirely', 'up')",7.4692272551110435
2450,"('hang', 'men')",7.4692272551110435
2451,"('inclined', 'men')",7.4692272551110435
2452,"('long', 'way')",7.4692272551110435
2453,"('she', 'may')",7.4692272551110435
2454,"('stand', 'up')",7.4692272551110435
2455,"('territory', 'beyond')",7.4692272551110435
2456,"('territory', 'purchased')",7.4692272551110435
2457,"('let', 'me')",7.462563524830033
2458,"('nothing', 'left')",7.462563524830033
2459,"('see', 'nothing')",7.462563524830033
2460,"('In', 'reply')",7.4427550437498535
2461,"('afterwards', 'made')",7.4427550437498535
2462,"('boundary', 'back')",7.4427550437498535
2463,"('cases', 'you')",7.4427550437498535
2464,"('divert', 'you')",7.4427550437498535
2465,"('ever', 'demanded')",7.4427550437498535
2466,"('its', 'introduction')",7.4427550437498535
2467,"('same', 'extent')",7.4427550437498535
2468,"('same', 'language')",7.4427550437498535
2469,"('telling', 'you')",7.4427550437498535
2470,"('white', 'subjects')",7.4427550437498535
2471,"('whole', 'majority')",7.4427550437498535
2472,"('world', 'over')",7.4427550437498535
2473,"('you', 'avoid')",7.4427550437498535
2474,"('man', ""'s"")",7.442755043749852
2475,"('their', 'opinions')",7.442755043749852
2476,"('-if', 'you')",7.442755043749851
2477,"('these', 'limits')",7.439479911716992
2478,"('bill', 'abolished')",7.429698890924408
2479,"('bill', 'finds')",7.429698890924408
2480,"('other', 'breath')",7.429698890924408
2481,"('other', 'cause')",7.429698890924408
2482,"('other', 'declaration')",7.429698890924408
2483,"('other', 'defy')",7.429698890924408
2484,"('other', 'objection')",7.429698890924408
2485,"('other', 'similar')",7.429698890924408
2486,"('finds', 'no')",7.429698890924406
2487,"('no', 'effort')",7.429698890924406
2488,"('no', 'model')",7.429698890924406
2489,"('These', 'territories')",7.41675983521691
2490,"('another', 'given')",7.41675983521691
2491,"('given', 'time')",7.41675983521691
2492,"('must', 'believe')",7.41675983521691
2493,"('old', 'Independence')",7.41675983521691
2494,"('such', 'endorsement')",7.41675983521691
2495,"('nothing', 'about')",7.411937451760066
2496,"(""''"", 'children')",7.410333566057476
2497,"('hand', ""''"")",7.410333566057476
2498,"('lie', ""''"")",7.410333566057476
2499,"('find', 'some')",7.391224743109772
2500,"('an', 'indefinite')",7.39122474310977
2501,"('an', 'objection')",7.39122474310977
2502,"('an', 'open')",7.39122474310977
2503,"('are', 'created')",7.39122474310977
2504,"('attempt', 'an')",7.39122474310977
2505,"('hang', 'an')",7.39122474310977
2506,"('our', 'equals')",7.39122474310977
2507,"('our', 'feelings')",7.39122474310977
2508,"('our', 'independence')",7.39122474310977
2509,"('sacred', 'thing')",7.39122474310977
2510,"('some', 'reference')",7.39122474310977
2511,"('substantially', 'an')",7.39122474310977
2512,"('terms', 'against')",7.39122474310977
2513,"('work', 'an')",7.39122474310977
2514,"('brought', 'into')",7.38281250329357
2515,"('Wherever', 'slavery')",7.378624706330138
2516,"('abolish', 'slavery')",7.378624706330138
2517,"('excluding', 'slavery')",7.378624706330138
2518,"('permitting', 'slavery')",7.378624706330138
2519,"('prevented', 'slavery')",7.378624706330138
2520,"('quasi', 'slavery')",7.378624706330138
2521,"('restrain', 'slavery')",7.378624706330138
2522,"('slavery', 'anew')",7.378624706330138
2523,"('slavery', 'followed')",7.378624706330138
2524,"('towards', 'slavery')",7.378624706330138
2525,"('now', 'live')",7.3723657158584555
2526,"('remark', 'now')",7.3723657158584555
2527,"('word', 'now')",7.3723657158584555
2528,"('1800', 'they')",7.366133762146941
2529,"('Did', 'they')",7.366133762146941
2530,"('HOW', 'they')",7.366133762146941
2531,"('Soon', 'they')",7.366133762146941
2532,"('Southern', 'part')",7.366133762146941
2533,"('WHEN', 'they')",7.366133762146941
2534,"('choice', 'he')",7.366133762146941
2535,"('concern', 'us')",7.366133762146941
2536,"('divert', 'us')",7.366133762146941
2537,"('failed', 'us')",7.366133762146941
2538,"('glad', 'he')",7.366133762146941
2539,"('he', 'constantly')",7.366133762146941
2540,"('he', 'goes')",7.366133762146941
2541,"('he', 'renewed')",7.366133762146941
2542,"('he', 'says')",7.366133762146941
2543,"('he', 'sticks')",7.366133762146941
2544,"('he', 'took')",7.366133762146941
2545,"('only', 'danger')",7.366133762146941
2546,"('only', 'dividing')",7.366133762146941
2547,"('river', 'only')",7.366133762146941
2548,"('settle', 'there')",7.366133762146941
2549,"('they', 'DECREASED')",7.366133762146941
2550,"('they', 'WOULD')",7.366133762146941
2551,"('they', 'allow')",7.366133762146941
2552,"('they', 'expect')",7.366133762146941
2553,"('they', 'forbore')",7.366133762146941
2554,"('they', 'please')",7.366133762146941
2555,"('they', 'proclaim')",7.366133762146941
2556,"('they', 'remind')",7.366133762146941
2557,"('they', 'seek')",7.366133762146941
2558,"('they', 'sigh')",7.366133762146941
2559,"('they', 'submit')",7.366133762146941
2560,"('thinks', 'they')",7.366133762146941
2561,"('told', 'us')",7.366133762146941
2562,"('took', 'us')",7.366133762146941
2563,"('-could', 'they')",7.36613376214694
2564,"('placed', 'on')",7.353750037691109
2565,"('were', 'maintained')",7.353750037691109
2566,"('connection', 'with')",7.34964563935837
2567,"('first', 'gave')",7.347597810709514
2568,"('party', 'first')",7.347597810709514
2569,"('Who', 'will')",7.341471707912673
2570,"('had', 'argued')",7.341471707912673
2571,"('had', 'arisen')",7.341471707912673
2572,"('had', 'divided')",7.341471707912673
2573,"('had', 'stuck')",7.341471707912673
2574,"('map', 'will')",7.341471707912673
2575,"('surely', 'will')",7.341471707912673
2576,"('will', 'surely')",7.341471707912673
2577,"('who', 'resist')",7.335371508376253
2578,"('but', 'WHEN')",7.329296993966569
2579,"('but', 'eternal')",7.329296993966569
2580,"('but', 'self-interest')",7.329296993966569
2581,"('--', '-being')",7.317224161665996
2582,"('--', '-let')",7.317224161665996
2583,"('--', '-repeal')",7.317224161665996
2584,"('--', '-the')",7.317224161665996
2585,"('--', '-to')",7.317224161665996
2586,"('--', '-while')",7.317224161665996
2587,"('--', '-who')",7.317224161665996
2588,"('paid', 'for')",7.317224161665996
2589,"('slave', 'state')",7.317224161665996
2590,"(""'s"", 'consent')",7.317224161665994
2591,"('--', '-an')",7.317224161665994
2592,"('--', '-as')",7.317224161665994
2593,"('--', '-ever')",7.317224161665994
2594,"('--', '-if')",7.317224161665994
2595,"('--', '-in')",7.317224161665994
2596,"('--', '-it')",7.317224161665994
2597,"('--', '-less')",7.317224161665994
2598,"('--', '-showing')",7.317224161665994
2599,"('--', '-that')",7.317224161665994
2600,"('--', '-their')",7.317224161665994
2601,"('--', '-they')",7.317224161665994
2602,"('--', '-we')",7.317224161665994
2603,"('117', '--')",7.317224161665994
2604,"('55,094', '--')",7.317224161665994
2605,"('581,813', '--')",7.317224161665994
2606,"('Nation', '--')",7.317224161665994
2607,"('OLD', 'for')",7.317224161665994
2608,"('Senator', 'also')",7.317224161665994
2609,"('Territory', '--')",7.317224161665994
2610,"('affairs', '--')",7.317224161665994
2611,"('am', 'quite')",7.317224161665994
2612,"('any', 'circumstances')",7.317224161665994
2613,"('any', 'company')",7.317224161665994
2614,"('any', 'considerable')",7.317224161665994
2615,"('any', 'county')",7.317224161665994
2616,"('any', 'event')",7.317224161665994
2617,"('any', 'means')",7.317224161665994
2618,"('any', 'rate')",7.317224161665994
2619,"('any', 'section')",7.317224161665994
2620,"('any', 'voter')",7.317224161665994
2621,"('became', 'very')",7.317224161665994
2622,"('blood', 'so')",7.317224161665994
2623,"('burning', 'for')",7.317224161665994
2624,"('cared', 'for')",7.317224161665994
2625,"('ceremony', '--')",7.317224161665994
2626,"('claimed', 'any')",7.317224161665994
2627,"('clamored', 'for')",7.317224161665994
