,trigram,score
3703,"('Could', 'there', 'be')",15.5790212639982
3704,"('acquire', 'there', 'shall')",15.5790212639982
3705,"('there', 'CAN', 'be')",15.5790212639982
3706,"('The', 'south', 'ought')",15.57555463427842
3707,"('not', 'recognize', 'him')",15.57555463427842
3708,"('every', 'other', 'part')",15.5734402317349
3709,"('are', 'co-operating', 'with')",15.570945381025833
3710,"('must', 'remove', 'this')",15.569412229934798
3711,"('this', 'time', 'merely')",15.569412229934798
3712,"('.', 'How', 'common')",15.56635080694858
3713,"('.', 'One', 'year')",15.56635080694858
3714,"('Kansas', '.', 'Also')",15.56635080694858
3715,"('Nebraska', 'bill', 'abolished')",15.56635080694858
3716,"('Nebraska', 'bill', 'finds')",15.56635080694858
3717,"('heretofore', '.', 'Finally')",15.56635080694858
3718,"('nor', 'repealed', '.')",15.56635080694858
3719,"('permitted', 'therein', '.')",15.56635080694858
3720,"('remove', 'TO', '.')",15.56635080694858
3721,"('territorial', 'organizations', '.')",15.56635080694858
3722,"('also', 'objects', 'that')",15.564058995440591
3723,"('from', 'any', 'section')",15.564058995440591
3724,"('still', 'live', '--')",15.564058995440591
3725,"('--', '-discarded', 'from')",15.564058995440588
3726,"('--', '-the', 'liberty')",15.564058995440588
3727,"('--', 'discarded', 'from')",15.564058995440588
3728,"('States', 'adopted', 'its')",15.56253314120963
3729,"('undoubtedly', 'will', 'be')",15.55435920976393
3730,"('hundred', '?', 'Is')",15.552086353774516
3731,"('I', 'shall', 'regret')",15.550289545454884
3732,"('uses', 'I', 'shall')",15.550289545454884
3733,"('but', 'be', 'expected')",15.542184495817828
3734,"('fugitive-slave', 'law', ';')",15.542090518353646
3735,"('peace', 'and', 'prosperity')",15.540212253486224
3736,"('Ohio', 'and', 'Indiana')",15.540212253486223
3737,"('They', 'hedged', 'and')",15.540212253486223
3738,"('and', 'crawls', 'up')",15.540212253486223
3739,"('bred', 'up', 'and')",15.540212253486223
3740,"('peace', 'and', 'quiet')",15.540212253486223
3741,"('up', 'and', 'assert')",15.540212253486223
3742,"('countenance', 'can', 'not')",15.5399307245477
3743,"('one', 'will', 'taunt')",15.5376804686173
3744,"('whole', 'agitation', 'has')",15.537586784079402
3745,"('any', 'equivalent', 'at')",15.530111663517253
3746,"('with', 'its', 'avowed')",15.529366277274432
3747,"('territorial', 'law', 'passed')",15.527876659133945
3748,"('still', 'no', 'difference')",15.524530631253953
3749,"('had', 'divided', 'their')",15.521192345828732
3750,"('him', 'fairly', 'on')",15.518971105912053
3751,"('I', 'regarded', 'its')",15.517122681519684
3752,"('looked', 'upon', 'as')",15.516753280662234
3753,"('proposition', 'that', 'each')",15.516753280662234
3754,"('reminds', 'me', 'that')",15.516753280662234
3755,"('teaches', 'me', 'that')",15.516753280662234
3756,"('House', 'of', 'Representatives')",15.509017631882632
3757,"(""''"", 'back', 'upon')",15.505165306387022
3758,"('children', 'must', 'not')",15.505165306387022
3759,"('not', 'make', 'four')",15.505165306387022
3760,"('In', '1803', 'we')",15.496944799582053
3761,"('for', 'poor', 'white')",15.496944799582053
3762,"('for', 'their', 'tardiness')",15.496944799582053
3763,"('men', 'you', 'meet')",15.496944799582053
3764,"('we', 'parted', 'with')",15.496944799582053
3765,"('whig', '--', 'less')",15.49694479958205
3766,"('has', 'found', 'great')",15.491490369489945
3767,"('begins', 'to', 'come')",15.489676799118016
3768,"('come', 'to', 'blows')",15.489676799118016
3769,"('desire', 'to', 'present')",15.489676799118016
3770,"('quite', 'fair', 'to')",15.489676799118016
3771,"('My', 'faith', 'in')",15.488227582480945
3772,"('very', 'inconsistent', 'in')",15.488227582480945
3773,"(',', 'mostly', 'whigs')",15.487141624551697
3774,"(',', 'twenty', 'additional')",15.487141624551697
3775,"('California', 'stood', ',')",15.487141624551697
3776,"('Great', 'Britain', ',')",15.487141624551697
3777,"('Indeed', ',', 'strictly')",15.487141624551697
3778,"('March', ',', '1820')",15.487141624551697
3779,"('NOW', 'EXISTING', ',')",15.487141624551697
3780,"('absolute', 'truth', ',')",15.487141624551697
3781,"('cause', ',', 'propose')",15.487141624551697
3782,"('distant', ',', 'along')",15.487141624551697
3783,"('enemies', ',', 'instantly')",15.487141624551697
3784,"('form', 'constitutions', ',')",15.487141624551697
3785,"('like', 'favoring', ',')",15.487141624551697
3786,"('like', 'wax', ',')",15.487141624551697
3787,"('mostly', 'whigs', ',')",15.487141624551697
3788,"('northern', 'regions', ',')",15.487141624551697
3789,"('once', ',', 'lest')",15.487141624551697
3790,"('organization', ',', 'whenever')",15.487141624551697
3791,"('remained', ',', 'substantially')",15.487141624551697
3792,"('sound', 'judgment', ',')",15.487141624551697
3793,"('struggled', 'along', ',')",15.487141624551697
3794,"('utter', 'indifference', ',')",15.487141624551697
3795,"('year', '1849.But', ',')",15.487141624551697
3796,"('your', 'necessities', ',')",15.487141624551697
3797,"('I', 'am', 'somewhat')",15.484701203827306
3798,"('what', 'follows', '?')",15.47902289158479
3799,"('Nebraska', 'had', 'remained')",15.478123623936844
3800,"('people', 'are', 'living')",15.475788147985492
3801,"('``', 'all', 'rightful')",15.473277241014973
3802,"('Douglas', 'answered', 'that')",15.47094959104911
3803,"('He', 'denied', 'that')",15.47094959104911
3804,"('To', 'argue', 'that')",15.47094959104911
3805,"('from', 'several', 'old')",15.47094959104911
3806,"('have', 'another', 'given')",15.47094959104911
3807,"('south', 'desired', ';')",15.46808993690987
3808,"('one', 'third', 'as')",15.466127207592265
3809,"('what', 'has', 'become')",15.464523321889676
3810,"('then', 'best', 'part')",15.460965502476487
3811,"('be', 'reclaimed', 'from')",15.459722335625855
3812,"('from', 'getting', 'into')",15.459722335625855
3813,"('At', 'the', 'hazzard')",15.454141303362555
3814,"('demand', 'the', 'proof')",15.454141303362555
3815,"('existed', 'among', 'the')",15.454141303362555
3816,"('reviving', 'the', 'African')",15.454141303362555
3817,"('the', 'African', 'slave-trader')",15.454141303362555
3818,"('the', 'ablest', 'public')",15.454141303362555
3819,"('the', 'contested', 'ground')",15.454141303362555
3820,"('the', 'course', 'pursued')",15.454141303362555
3821,"('the', 'last', 'scrap')",15.454141303362555
3822,"('the', 'legislative', 'power')",15.454141303362555
3823,"('the', 'narrowest', 'limits')",15.454141303362555
3824,"('the', 'national', 'confidence')",15.454141303362555
3825,"('the', 'southern', 'disunionist')",15.454141303362555
3826,"('undermining', 'the', 'principles')",15.454141303362555
3827,"('-prohibiting', 'the', 'African')",15.454141303362551
3828,"('another', 'given', 'them')",15.451050033611404
3829,"('.', 'When', 'Pettit')",15.450873589528644
3830,"('1846', '.', 'When')",15.450873589528644
3831,"('slave-masters', '.', 'When')",15.450873589528644
3832,"('uniform', '.', 'When')",15.450873589528644
3833,"('people', 'tell', 'us')",15.450697167022662
3834,"('as', 'its', 'prominent')",15.4496390848037
3835,"('chief', 'as', 'Washington')",15.4496390848037
3836,"('ever', 'urged', 'as')",15.4496390848037
3837,"('voting', 'as', 'steadily')",15.4496390848037
3838,"('without', 'his', 'consent')",15.446821320156218
3839,"('Slavery', 'may', 'or')",15.445414498941972
3840,"('by', 'very', 'strong')",15.445414498941972
3841,"('find', 'some', 'men')",15.445414498941972
3842,"('bill', 'finds', 'no')",15.44436028256997
3843,"('all', '?', 'Give')",15.443833463122491
3844,"('effort', 'was', 'made')",15.443833463122491
3845,"('read', 'from', 'one')",15.443043594479224
3846,"('which', 'first', 'gave')",15.442429551039062
3847,"('Western', 'boundary', 'of')",15.441903436024091
3848,"('of', ""'87"", 'theretofore')",15.441903436024091
3849,"('we', 'could', 'acquire')",15.440676579935307
3850,"('first', 'few', 'may')",15.438313442566827
3851,"(""''"", 'In', 'reply')",15.438051110528487
3852,"('five', 'white', 'people')",15.434209044234091
3853,"('white', 'people', 'amongst')",15.434209044234091
3854,"('no', 'such', 'endorsement')",15.431421226862472
3855,"('by', 'saying', '``')",15.430464157475999
3856,"('that', 'should', 'occur')",15.426555471690655
3857,"('times', '?', 'Why')",15.426555471690655
3858,"('this', 'understanding', 'each')",15.422570841605527
3859,"('only', 'have', 'saved')",15.420323517979142
3860,"('must', 'leave', 'it')",15.416872918293318
3861,"('Utah', 'and', 'New')",15.416223536210769
3862,"('because', 'by', 'implication')",15.415667155547922
3863,"('That', 'percentage', 'is')",15.415322836920776
3864,"('you', 'could', 'clear')",15.414204368574119
3865,"('another', 'particular', '--')",15.41205590199554
3866,"('demanded', 'any', 'such')",15.41205590199554
3867,"('too', 'small', 'for')",15.41205590199554
3868,"('other', 'good', 'thing')",15.405886134755335
3869,"('its', 'prospective', 'principle')",15.403835395190573
3870,"('That', 'to', 'secure')",15.402213957867676
3871,"('we', 'first', 'acquired')",15.401787566541714
3872,"('only', 'dividing', 'them')",15.400423960541435
3873,"('resisted', '?', 'It')",15.392608139767319
3874,"('those', 'who', 'deny')",15.389561264208456
3875,"('whites', 'and', 'blacks')",15.388209160041171
3876,"('even', 'when', 'against')",15.386520809888406
3877,"('country', 'they', 'secured')",15.380795153792505
3878,"('hazzard', 'of', 'being')",15.377773098604376
3879,"('would', 'not', 'trouble')",15.373920773108772
3880,"('laws', 'in', 'regard')",15.372750365061009
3881,"('have', 'so', 'saved')",15.371413917498195
3882,"('constitution', '--', 'during')",15.371413917498192
3883,"('a', 'hundred', 'thousand')",15.37057926601938
3884,"('a', 'legal', 'rule')",15.37057926601938
3885,"('a', 'thousand', 'times')",15.37057926601938
3886,"('then', 'a', 'delegate')",15.37057926601938
3887,"('There', 'were', 'other')",15.368411429336671
3888,"('1850', 'Congress', 'had')",15.365914120350823
3889,"('will', 'turn', 'upon')",15.365914120350823
3890,"('who', 'afterwards', 'made')",15.36308905284726
3891,"('when', 'he', 'governs')",15.361429828925573
3892,"('ought', 'to', 'join')",15.360393782173048
3893,"('restriction', 'was', 'repudiated')",15.358944565535978
3894,"('by', 'both', 'political')",15.357951657691633
3895,"('word', '``', 'slave')",15.356463576032223
3896,"('fortunate', 'for', 'them')",15.351514360060488
3897,"(';', 'one', 'agrees')",15.347074535948504
3898,"('one', ';', 'calling')",15.347074535948504
3899,"('.', 'These', 'sympathies')",15.343958385612133
3900,"('another', '.', 'Then')",15.343958385612133
3901,"('awake', 'too', '.')",15.343958385612133
3902,"('object', '.', 'With')",15.343958385612133
3903,"('pain', '.', 'These')",15.343958385612133
3904,"('time', '.', 'Less')",15.343958385612133
3905,"('too', 'confident', '.')",15.343958385612133
3906,"('too', 'highly', '.')",15.343958385612133
3907,"('turn', '.', 'First')",15.343958385612133
3908,"('or', 'HOW', 'they')",15.342321005977869
3909,"('1850', 'show', 'that')",15.341666574104142
3910,"('facts', 'upon', 'which')",15.341666574104142
3911,"('why', 'then', 'my')",15.341666574104142
3912,"('is', 'your', 'sense')",15.332860676728803
3913,"('terms', ')', 'is')",15.332860676728803
3914,"('I', 'employ', 'has')",15.332698110382257
3915,"('this', 'betters', 'their')",15.33237303263395
3916,"('nor', 'any', 'other')",15.331885553311558
3917,"('--', '-was', 'no')",15.331885553311555
3918,"('Union', '--', '-an')",15.331885553311555
3919,"('Union', '--', '-we')",15.331885553311555
3920,"('freely', 'made', ';')",15.330586413159935
3921,"('otherwise', 'would', 'be')",15.328477802347603
3922,"('?', 'Do', 'we')",15.327019798139744
3923,"('if', 'alive', '?')",15.327019798139744
3924,"('give', 'us', 'another')",15.323461978726552
3925,"('they', 'now', 'send')",15.323461978726552
3926,"('addition', 'to', 'my')",15.319751797675703
3927,"('crawls', 'up', 'to')",15.319751797675703
3928,"('fire', 'to', 'my')",15.319751797675703
3929,"('found', 'inclined', 'to')",15.319751797675703
3930,"('likely', 'to', 'carry')",15.319751797675703
3931,"('rather', 'to', 'strictly')",15.319751797675703
3932,"('Go', 'in', 'peace')",15.318302581038633
3933,"('Why', 'was', 'California')",15.318302581038633
3934,"('turn', 'and', 'wash')",15.317819832149777
3935,"('am', 'sure', 'it')",15.3173372447424
3936,"('adopted', 'systems', 'of')",15.316372553940234
3937,"('establishment', 'of', 'political')",15.316372553940234
3938,"('famed', 'ordinance', 'of')",15.316372553940234
3939,"('final', 'destruction', 'of')",15.316372553940234
3940,"('give', 'Nebraska', 'territorial')",15.316372553940234
3941,"('like', 'droves', 'of')",15.316372553940234
3942,"('long', 'period', 'of')",15.316372553940234
3943,"('love', 'of', 'justice')",15.316372553940234
3944,"('opponents', 'of', 'Mr.')",15.316372553940234
3945,"('population', 'of', 'forty')",15.316372553940234
3946,"('present', 'bone', 'of')",15.316372553940234
3947,"('purchased', 'of', 'France')",15.316372553940234
3948,"('spirit', 'of', 'fraternal')",15.316372553940234
3949,"('spirit', 'of', 'seventy-six')",15.316372553940234
3950,"('succeeding', 'millions', 'of')",15.316372553940234
3951,"('unmistakable', 'spirit', 'of')",15.316372553940234
3952,"('whatever', 'of', 'high')",15.316372553940234
3953,"('sense', 'of', 'justice')",15.31637255394023
3954,"('not', 'place', 'good')",15.312520228444626
3955,"('own', 'mind', '--')",15.312520228444626
3956,"('a', 'repeal', 'characterized')",15.310037724084332
3957,"('repeal', 'establishes', 'a')",15.310037724084332
3958,"('can', 'you', 'leave')",15.309317796406283
3959,"('you', 'can', 'help')",15.309317796406283
3960,"('be', 'too', 'small')",15.307719242180806
3961,"('get', 'slaves', 'into')",15.307719242180806
3962,"('Mexico', 'laws', 'only')",15.304846300559205
3963,"('acquisition', 'from', 'Mexico')",15.301024589606797
3964,"('objects', 'that', 'those')",15.301024589606797
3965,"('result', 'we', 'do')",15.298164935467558
3966,"('has', 'more', 'legal')",15.296578684575604
3967,"('or', 'cared', 'for')",15.293411405496922
3968,"('law', '--', '-showing')",15.293411405496917
3969,"('enough', 'to', 'govern')",15.293279586314508
3970,"('masses', 'north', 'and')",15.283872500226437
3971,"('slavery', 'already', 'exists')",15.280811368717288
3972,"('old', 'friends', 'have')",15.278304513106715
3973,"('back', 'upon', 'its')",15.274552378245609
3974,"('whole', 'Missouri', 'acquisition')",15.274552378245609
3975,"('occasionally', '--', 'now')",15.274552378245604
3976,"('territory', 'shall', 'extend')",15.26707725768346
3977,"('in', 'every', 'section')",15.265835161144498
3978,"('rush', 'in', 'where')",15.265835161144498
3979,"('At', 'Springfield', ',')",15.26474920321525
3980,"('Columbia', ',', '433,643')",15.26474920321525
3981,"('Henry', 'Clay', ',')",15.26474920321525
3982,"('Independence', 'Hall', ',')",15.26474920321525
3983,"('left', 'undone', ',')",15.26474920321525
3984,"('national', 'axioms', ',')",15.26474920321525
3985,"('national', 'confidence', ',')",15.26474920321525
3986,"('times', ',', 'nay')",15.26474920321525
3987,"('treasonable', 'agitation', ',')",15.26474920321525
3988,"('Finally', 'the', 'sole')",15.26149622542016
3989,"('adjoins', 'the', 'original')",15.26149622542016
3990,"('country', 'purchased', 'from')",15.26149622542016
3991,"('exclude', 'the', 'chances')",15.26149622542016
3992,"('held', 'the', 'following')",15.26149622542016
3993,"('meet', 'the', 'approbation')",15.26149622542016
3994,"('modelled', 'after', 'the')",15.26149622542016
3995,"('month', 'after', 'the')",15.26149622542016
3996,"('sometimes', 'says', 'the')",15.26149622542016
3997,"('the', '6th', 'day')",15.26149622542016
3998,"('the', 'Constitution', 'several')",15.26149622542016
3999,"('the', 'earliest', 'practice')",15.26149622542016
4000,"('the', 'fair', 'implication')",15.26149622542016
4001,"('the', 'lower', 'house')",15.26149622542016
4002,"('the', 'ratification', 'therefore')",15.26149622542016
4003,"('Necessity', ""''"", 'was')",15.259408891985064
4004,"('subjects', 'of', 'legislation')",15.257478864886664
4005,"('?', 'All', 'these')",15.256630470248346
4006,"('distinguished', 'on', 'any')",15.255936700078259
4007,"('laws', 'we', 'find')",15.255936700078259
4008,"('--', '-being', 'more')",15.255936700078257
4009,"('--', '-they', 'were')",15.255936700078257
4010,"('is', 'an', 'EXCLUSION')",15.25485816472753
4011,"('is', 'an', 'aggravation')",15.25485816472753
4012,"('not', 'govern', 'himself')",15.25362653939106
4013,"(')', 'there', 'may')",15.25039851653683
4014,"('whole', 'majority', 'by')",15.249017286138468
4015,"('you', 'are', 'opposed')",15.249017286138468
4016,"(""'s"", 'cleaver', '.')",15.244422712061219
4017,"('.', 'Nor', 'am')",15.244422712061219
4018,"('.', 'Our', 'Declaration')",15.244422712061219
4019,"('.', 'You', 'despise')",15.244422712061219
4020,"('Arkansas', '.', 'All')",15.244422712061219
4021,"('also', '.', 'Whatever')",15.244422712061219
4022,"('exists', '.', 'Already')",15.244422712061219
4023,"('formed', '.', 'Whether')",15.244422712061219
4024,"('freedom', '.', 'Our')",15.244422712061219
4025,"('introduction', '.', 'BEFORE')",15.244422712061219
4026,"('most', 'easily', '.')",15.244422712061219
4027,"('practical', 'difference', '.')",15.244422712061219
4028,"('three', 'whites', '.')",15.244422712061219
4029,"('did', 'we', 'mean')",15.242130900553228
4030,"('its', 'introduction', 'into')",15.240605046322269
4031,"('COULD', 'not', 'do')",15.239271246413988
4032,"('WOULD', 'not', 'do')",15.239271246413988
4033,"('do', 'not', 'FEEL')",15.239271246413988
4034,"('do', 'not', 'charge')",15.239271246413988
4035,"('do', 'not', 'quote')",15.239271246413988
4036,"('do', 'not', 'recognize')",15.239271246413988
4037,"('--', 'who', 'fought')",15.237558170763402
4038,"('?', 'We', 'thereby')",15.23391039374826
4039,"('connection', '?', 'Why')",15.23391039374826
4040,"('It', 'finds', 'no')",15.22754889349682
4041,"('is', 'absolutely', 'nothing')",15.226661272896877
4042,"('from', 'our', 'purpose')",15.223022077605524
4043,"('that', 'our', 'drill')",15.223022077605524
4044,"('I', 'may', 'venture')",15.221666797993514
4045,"('these', 'parties', 'could')",15.218284158598863
4046,"('vote', 'is', 'taken')",15.217383459308866
4047,"('no', 'doubt', 'Judge')",15.216408335891622
4048,"('no', 'more', 'responsible')",15.216408335891622
4049,"('been', 'canonized', 'in')",15.21520908807453
4050,"('a', 'direct', 'vote')",15.214460064102099
4051,"('a', 'few', 'plain')",15.214460064102099
4052,"('a', 'few', 'questions')",15.214460064102099
4053,"('a', 'pat', 'on')",15.214460064102099
4054,"('heard', 'no', 'one')",15.210870152350193
4055,"('-the', 'only', 'country')",15.210870152350187
4056,"('were', 'given', 'me')",15.208630985299902
4057,"('now', 'argues', 'that')",15.204163050354207
4058,"('This', 'was', 'resisted')",15.202825363618697
4059,"('compromise', '--', '-repeal')",15.20148891605588
4060,"('cranberry', 'laws', 'of')",15.200895336520297
4061,"('of', 'mankind', 'take')",15.200895336520297
4062,"('oyster', 'laws', 'of')",15.200895336520297
4063,"('thought', 'of', 'disturbing')",15.200895336520297
4064,"('thought', 'of', 'hanging')",15.200895336520297
4065,"('provided', 'you', 'will')",15.199264250941368
4066,"('find', 'us', 'still')",15.197931096642694
4067,"('I', 'INSTRUCTED', 'you')",15.195194586632322
4068,"('I', 'wish', 'particular')",15.195194586632322
4069,"('first', 'came', 'before')",15.193200944730291
4070,"('should', 'rather', 'say')",15.189516274389806
4071,"('authority', 'shall', 'our')",15.189074745682188
4072,"('This', 'proves', 'that')",15.18554737218686
4073,"('for', 'his', 'claiming')",15.183786914322425
4074,"('forget', 'right', '--')",15.183786914322425
4075,"('did', 'not', 'intend')",15.183237211499662
4076,"('much', 'better', 'it')",15.17983372099247
4077,"('a', 'small', 'matter')",15.17793418807699
4078,"('going', 'back', 'a')",15.17793418807699
4079,"('Nebraska', '``', 'perfectly')",15.175891330390403
4080,"('The', 'same', 'advantage')",15.175016704694691
4081,"('ask', 'whether', 'you')",15.175016704694691
4082,"('has', 'ever', 'yet')",15.175016704694691
4083,"('own', 'intention', '?')",15.175016704694691
4084,"('should', 'so', 'choose')",15.175016704694691
4085,"('without', 'owners', '?')",15.175016704694691
4086,"('you', 'paid', 'for')",15.175016704694691
4087,"('HOW', 'they', 'are')",15.172396004535557
4088,"('they', 'are', 'endowed')",15.172396004535557
4089,"('took', 'us', 'by')",15.172396004535557
4090,"('The', 'great', 'majority')",15.169562274602583
4091,"('I', 'must', 'leave')",15.169199378099378
4092,"('therefore', 'I', 'must')",15.169199378099378
4093,"('sought', 'to', 'bring')",15.167748704230654
4094,"('continue', 'to', 'believe')",15.16774870423065
4095,"('-that', 'those', 'who')",15.167168842872004
4096,"('government', 'was', 'set')",15.166299487593584
4097,"('in', 'express', 'terms')",15.166299487593584
4098,"('question', 'in', 'legislating')",15.166299487593584
4099,"('trusted', 'for', 'all')",15.166299487593584
4100,"('was', 'brought', 'back')",15.166299487593584
4101,"('do', 'yourselves', '?')",15.160661411717623
4102,"('our', 'Senator', 'say')",15.155907881746987
4103,"('and', 'first', 'precept')",15.155548403250897
4104,"('as', 'MORAL', 'argument')",15.154183201277526
4105,"('be', 'equally', 'well')",15.151600040263524
4106,"('be', 'more', 'likely')",15.151600040263524
4107,"('.', 'American', 'citizens')",15.151313307669739
4108,"('.', 'He', 'accompanies')",15.151313307669739
4109,"('.', 'He', 'admits')",15.151313307669739
4110,"('.', 'He', 'asserted')",15.151313307669739
4111,"('.', 'He', 'commenced')",15.151313307669739
4112,"('.', 'He', 'reminds')",15.151313307669739
4113,"('.', 'One', 'side')",15.151313307669739
4114,"('.', 'We', 'knew')",15.151313307669739
4115,"('.', 'We', 'struck')",15.151313307669739
4116,"('Nebraska', 'country', 'needed')",15.151313307669739
4117,"('brotherhood', '.', 'We')",15.151313307669739
4118,"('cleaver', '.', 'We')",15.151313307669739
4119,"('disregarded', '.', 'We')",15.151313307669739
4120,"('dollars', '.', 'How')",15.151313307669739
4121,"('either', 'side', '.')",15.151313307669739
4122,"('human', 'nature', '.')",15.151313307669739
4123,"('jurisdiction', '.', 'We')",15.151313307669739
4124,"('large', '.', 'How')",15.151313307669739
4125,"('lawyers', '.', 'We')",15.151313307669739
4126,"('old', 'debts', '.')",15.151313307669739
4127,"('pay', 'again', '.')",15.151313307669739
4128,"('place', 'whatever', '.')",15.151313307669739
4129,"('standing', '.', 'To')",15.151313307669739
4130,"('--', '-that', 'spirit')",15.149021496161748
4131,"('agreement', 'that', 'within')",15.149021496161748
4132,"('quite', 'certain', 'that')",15.149021496161748
4133,"('--', '-and', 'wrong')",15.149021496161744
4134,"('endorsement', '--', 'let')",15.149021496161744
4135,"('compromise', 'was', 'repealed')",15.148377579596321
4136,"('free', '?', 'Who')",15.146447552497921
4137,"('true', 'character', ';')",15.146161842022508
4138,"('is', 'exclusively', 'his')",15.145233673553033
4139,"('is', 'intrinsically', 'right')",15.145233673553033
4140,"('In', 'excluding', 'slavery')",15.143307844967353
4141,"('please', 'with', 'slavery')",15.143307844967353
4142,"('slavery', 'ever', 'going')",15.143307844967353
4143,"('States', 'had', 'adopted')",15.139321710485088
4144,"('In', '1803', 'they')",15.130816900784158
4145,"('they', 'please', 'with')",15.130816900784158
4146,"('Argue', 'as', 'you')",15.127710989916334
4147,"('friends', 'and', 'enemies')",15.125174754207382
4148,"('good', 'and', 'evil')",15.125174754207382
4149,"('present', 'and', 'heard')",15.125174754207382
4150,"('by', 'any', 'means')",15.12348640405461
4151,"('by', 'surprise', '--')",15.12348640405461
4152,"('he', 'had', 'always')",15.122642969338457
4153,"('each', 'in', 'succession')",15.118993772815227
4154,"('me', 'in', 'opposing')",15.118993772815227
4155,"('not', 'clear', 'enough')",15.116123015641122
4156,"('not', 'induce', 'you')",15.116123015641122
4157,"('not', 'much', 'known')",15.116123015641122
4158,"('original', 'slave', 'States')",15.115074164238408
4159,"('when', 'brought', 'into')",15.115074164238408
4160,"('--', '-we', 'shall')",15.115074164238406
4161,"('exercised', 'that', 'right')",15.113397586431027
4162,"('that', 'can', 'stop')",15.113397586431027
4163,"('Nebraska', 'law', 'gives')",15.112839159855103
4164,"('a', 'year', 'ago')",15.107544860185591
4165,"('nearly', 'a', 'year')",15.107544860185591
4166,"('had', 'its', 'origin')",15.106154846549888
4167,"('whole', 'nation', 'at')",15.103101522572334
4168,"('such', 'numbers', 'as')",15.10171578138339
4169,"('Giddings', 'to', 'Congress')",15.097359376339256
4170,"('chase', 'to', 'make')",15.097359376339256
4171,"('particularly', 'object', 'to')",15.097359376339256
4172,"('submitted', 'to', 'Congress')",15.097359376339256
4173,"('to', 'join', 'hands')",15.097359376339256
4174,"('wisely', 'to', 'make')",15.097359376339256
4175,"('may', 'be', 'safely')",15.097152256241149
4176,"('what', 'authority', 'shall')",15.097152256241149
4177,"('all', 'these', 'cases')",15.095910159702186
4178,"('and', 'especially', 'because')",15.095427410813329
4179,"('frequently', 'spoken', 'of')",15.093980132603786
4180,"('hundred', 'million', 'of')",15.093980132603786
4181,"('inch', 'of', 'ground')",15.093980132603786
4182,"('last', 'quarter', 'of')",15.093980132603786
4183,"('lovers', 'of', 'liberty')",15.093980132603786
4184,"('period', 'of', 'time')",15.093980132603786
4185,"('returns', 'of', '1850')",15.093980132603786
4186,"('west', 'shore', 'of')",15.093980132603786
4187,"('I', 'had', 'assumed')",15.093911250795141
4188,"('stating', 'I', 'had')",15.093911250795141
4189,"('ascertaining', 'the', 'number')",15.091571223977848
4190,"('conveys', 'precisely', 'the')",15.091571223977848
4191,"('destroying', 'the', 'peace')",15.091571223977848
4192,"('endorsed', 'the', 'compromises')",15.091571223977848
4193,"('inform', 'the', 'negro')",15.091571223977848
4194,"('mention', 'the', 'word')",15.091571223977848
4195,"('notwithstanding', 'the', 'general')",15.091571223977848
4196,"('ratified', 'the', 'compromises')",15.091571223977848
4197,"('showing', 'the', 'specific')",15.091571223977848
4198,"('the', 'high', 'estimate')",15.091571223977848
4199,"('under', 'the', 'Articles')",15.091571223977848
4200,"('-repeal', 'the', 'declaration')",15.091571223977846
4201,"('enables', 'the', 'enemies')",15.091571223977846
4202,"('Missouri', 'Compromise', 'ought')",15.090127807108178
4203,"('The', 'south', 'got')",15.090127807108178
4204,"('not', 'contain', 'such')",15.090127807108178
4205,"('so', 'has', 'Maine')",15.090127807108178
4206,"('more', 'numerous', ';')",15.08957831365614
4207,"('slavery', 'opponents', 'could')",15.08703962532061
4208,"('shall', 'then', 'see')",15.085326820844358
4209,"('Stand', 'with', 'him')",15.081907300303211
4210,"('for', 'detection', 'with')",15.081907300303211
4211,"('--', '-in', 'its')",15.081907300303207
4212,"('man', '--', '-less')",15.081907300303207
4213,"('slaves', 'from', 'Africa')",15.07863216827035
4214,"('that', 'wherever', 'Congress')",15.07863216827035
4215,"('It', 'is', 'kindly')",15.076520923469019
4216,"('still', 'Americans', ';')",15.07577251413111
4217,"('both', 'were', 'territories')",15.07536445443644
4218,"('But', 'a', 'moment')",15.073597528262251
4219,"('a', 'glance', 'at')",15.073597528262251
4220,"('at', 'a', 'speculating')",15.073597528262251
4221,"('than', 'a', 'mile')",15.073597528262251
4222,"('transformed', 'into', 'a')",15.073597528262251
4223,"(',', 'covert', 'real')",15.072104125272851
4224,"(',', 'laying', 'several')",15.072104125272851
4225,"('1849', ',', 'she')",15.072104125272851
4226,"('Africa', ',', 'INTO')",15.072104125272851
4227,"('Then', 'again', ',')",15.072104125272851
4228,"('WITHIN', ',', 'having')",15.072104125272851
4229,"('aggregate', ',', 'gives')",15.072104125272851
4230,"('believe', ',', 'brooding')",15.072104125272851
4231,"('causelessly', ',', 'brought')",15.072104125272851
4232,"('declared', 'indifference', ',')",15.072104125272851
4233,"('earliest', 'practice', ',')",15.072104125272851
4234,"('hold', 'meetings', ',')",15.072104125272851
4235,"('human', 'sympathies', ',')",15.072104125272851
4236,"('kept', 'chopping', ',')",15.072104125272851
4237,"('lower', 'house', ',')",15.072104125272851
4238,"('pass', 'resolutions', ',')",15.072104125272851
4239,"('six', 'representatives', ',')",15.072104125272851
4240,"('Iowa', 'and', 'Minnesota')",15.066281065153813
4241,"('?', 'Slavery', 'may')",15.063985392305948
4242,"('.', 'That', 'countenance')",15.0638504664194
4243,"('bill', 'passed', 'both')",15.0638504664194
4244,"('family', '.', 'Now')",15.0638504664194
